text
3683,samarium,사마륨 (원소기호),Sm
3684,System Integrated Modular Advanced Reactor,한국이 개발중인 30MW급 소형 일체형원자로,SMART
3685,shielded metal arc welding,피복금속 아크용접,SMAW
3686,safety margin basis,추가 안전성확보개념,SMB
3687,segmented maintenance cask,세그먼트 보수유지캐스크,SMC
3688,safeguards [and] materials management,안전보장조치 및 물질관리,SMM
3689,Sellafield MOX Plant,셀라필드 혼합산화물연료공장 (영국),SMP
3690,Regional Fuel Cycle Center,지역핵연료주기센터,RFCC
3691,Reactor Fuel Examination Facility,"핵연료시험시설 (JAERI, 일본)",RFEF
3692,refueling outage,연료재장전용 운전정지,RFO
3693,reactor feed water pump,원자로급수펌프,RFP
3694,reactor feed water system,원자로급수게통,RFW
3695,regulation guide,"규제지침 (NRC, 미국)",RG
3696,reheater,재가열기,RH
3697,reactor water cleanup system,노냉각재 정화계통,"RWCS, RWCU"
3698,radwaste building closed cooling water system,방사성폐기물처리건물 폐쇄냉각수계통,RWCW
3699,rod worth minimizer,제어봉가치 미니마이저,RWM
3700,Radioactive Waste Management Advisory Committee,방사성폐기물관리자문위원회 (영국),RWMAC
3701,Radioactive Waste Management Center,(재) 원자력환경정비센터 (일본),RWMC
3702,Radwaste Management Safety Convention,방사성폐기물관리안전협약 (IAEA),RWMSC
3703,radiation work permit,방사선작업허가,RWP
3704,safety depressurization system,안전감압계통,SDS
3705,safety depressurization and vent system,안전감압설비 및 방출계통,SDVS
3706,safety evaluation,안전성평가,SE
3707,Scientists and Engineers for Securing Energy,에너지확보를 위한 과학기술자회,SE2
3708,Statene Atomenergirad,국가원자력심의회 (노르웨이),SEA
3709,South East Asia Nuclear Weapon Free,동남아시아 비핵지대,SEANWF
3710,Soutn East Asia Nuclear Weapon Free Zone,동남아시아 비핵지대조약,SEANWFZ
3711,Small & Medium Power Reactor,중소형 동력로(=SMR),SMPR
3712,Soild-Moderated Reactor,고체감속 원자로,SMR
3713,Small-and Medium-sized Reactors,중소형로,SMRs
3714,snow melt system,융설계통,SMS
3715,sodium mechanisms test installation,나트륨장치 시험설비,SMTI
3716,special nuclear [materials],주시핵물질,SN
3717,Systems for Nuclear Auxiliary Power,우주선용 원자력보조 동력장치,SNAP
3718,residual heat exchanger,잔열제거 열교환기,RHEX
3719,residual heat removal,잔열제거,RHR
3720,residual heat removel pump,잔열제거펌프,RHRP
3721,residual heat removal system,잔열제거계통,RHRS
3722,residual heat removal sea water pump,잔열제거계통 해수펌프,RHRSP
3723,remote-handled transureanic waste,원격조종 초우라늄폐기물,RHTRU
3724,reactor heat transport system,원자로 열전달계통,RHTS
3725,Radioactive Waste Policy Act Amendments,"방사성폐기물정책수정법 (1986년 제정, 미국)",RWPAA
3726,reactor water recirculation,노냉각재 재순환,RWR
3727,radwaste system,방사성폐기물 처리계통,RWS
3728,Radioactive Waste Safety Convention,방사성폐기물관리안전협약 (IAEA),RWSC
3729,refueling water storage tank,핵연료 재장전교환용수 저장탱크,RWST
3730,reactor,원자로,Rx
3731,Reactor Year,원자로 · 년,RY
3732,Strategic Environmental Assessment Systems,"전세환경평가시스템 (EPA의 조기환경의보시스템, 미국)",SEAS
3733,Slovak Electricity Board,슬로바키아전력청,SEB
3734,Shanghai Electric Corp,상해전기총공사 (중국),SEC
3735,second,초(=s),sec
3736,[Anti-nuclear] Safe Energy Communications Council,반핵단체명 (미국),SECC
3737,Security Communications Control Center,보안 · 통신통제소,SECOM
3738,Safe and Environmentally Clean Urban Reactor,"열공급전용로 (ABB, 스웨덴)",SECURE
3739,Sociedad Nuclear Espanola (=Spanish Nuclear Society),스페인원자력학회,SNE
3740,Shanghai Nuclear Engineering Research and Design Institute,상해핵공정연구설계원 (중국),SNERDI
3741,spent nuclear fuel,"사용후핵연료, 사용후연료",SNF
3742,synthetic natural gas,합성천연가스,SNG
3743,Salem Nuclear Generating Station,셀렘원자력발전소 (미국),SNGS
3744,Societa Nucleare Italiana(=Italian Nuclear Society),이탈리아원자력학회 (1999년 4월 AIN에 흡수됨),SNI
3745,Swedish Nuclear Industry Group,스웨덴원자력산업그룹,SNIG
3746,"radioisotope, radioactive isotope",방사성동위원소,RI
3747,removal and installation,제거와 설치,R&I
3748,radioimmunoassay,방사면역분석시험,RIA
3749,Research Institute of Atomic Reactors,원자로연구소 (러시아),RIAR
3750,Research Institute of Nuclear Power Operation,핵동력운행연구소 (중국 CNNC 산하),RINPO
3751,reactor internal pump,원자로내 펌프,RIP
3752,Risk Informed Regulation,위험도기분 규제,RIP
3753,Siemens,지멘스 (콘덕턴스의 단위),S
3754,second,초 (=sec),s
3755,mass stopping power(total m.s.p),"질량저지능, 전질량저지능",S/p
3756,service area,"서비스에러리어, 서비스구역",S/A
3757,atomic stopping power,원자저지능,Sa
3758,service air system,일반서비스용 공기계통,SA
3759,South Africa Atomic Energy Board,남아연방 원자력청,SAAEB
3760,Significant Event Evaluation and Information Network,중요사건 평가정보네트워크,SEE-IN
3761,Shielding Experiment Facility Reactor,차폐실험시설 우너자로,SEFR
3762,Scientific Ecology Group,생태과학자그룹,SEG
3763,Space Exploration Initiative,우주탐험주도,SEI
3764,scanning electron microscope,주사형 전자현미경,SEM
3765,"Secretaria de Energia, Minas e Industria Paraestatal",에너지 · 광산 · 기업성 (멕시코),SEMIP
3766,"Societe Belogo-Francaise d""Energie Nucleaire Mosane S.A.",벨기에 · 프랑스공동 모잔느원자력협회 (벨기에),SEMO
3767,Sandia National Laboratory,샌디아국립연구소 (미국),SNL
3768,special nuclear materials,특수핵물질,SNM
3769,Schneller Natriumgekuhlter Reaktor,나트륨냉각 고속증식로 (독일),SNR
3770,signal to noise ratio,신호-잡음 비율,SN ratio
3771,Soreg Nuclear Research Centre,소레그원자력연구소 (이스라엘),SNRC
3772,Slovak Nuclear Society,슬로바키아원자력학회,SNS
3773,Slovenia Nuclear Safety Administration,슬로베니아원자력안전청,SNSA
3774,radioisotope power supply,방사성동위원소 전원공급,RIPS
3775,reporting identification symbol,보고용 식별기록,RIS
3776,Risφ National Laboratory,리소 국립연구소 (덴마크),RISΦ
3777,radiological instrument technician,방사선의료기사,RIT
3778,reactor instrument valve,원자로 계측제어밸브,RIV
3779,reactor licensing,원자로허가,RL
3780,reactor licensing operating procedures,원자로 인가운전절차,RLOP
3781,Union of South Africa Atomic Energy Commission,남아연방 원자력위원회,SAAEC
3782,Secure Atomatic Communications Network,안전자동 통신네트워크,SACNET
3783,safety analysis diagram,안전분석다이어그램,SAD
3784,superheat advanced demonstraion experiment,과열개량실증실험,SADE
3785,Secure Automatic Data Information Exchange System,완전자동화 자료정보교환시스템,SADIE
3786,Site Area Emergency,시설지역 비상사태,SAE
3787,Swedish Atomic Energy Commission,스웨덴원자력위원회,SAEC
3788,Significant Event Notification,중대사건통보,SEN
3789,"Societe Luxembourgeoise d""Energie Nucleaire (=Luxembourg Nuclear Power Co.)",전력회사명 (벨기에),SENU
3790,Systematic Evaluation Program,"구형로 안전성재검토계획 (NRC, 미국)",SEP
3791,Scotish Environment Protection Agency,스코틀랜드환경보호청 (영국),SEPA
3792,Shandong Electric Power Co.,산동성전력공사 (중국),SEPC
3793,"Shikoku Electric Power Co., Inc.",사국전력 ㈜ (일본),SEPCO
3794,State Energy Policy Program,주 에너지정책프로그램 (미국),SEPP
3795,sensitive nuclear technology,민감원자력기술,SNT
3796,Seoul National University,서울대학교,SNU
3797,Standardized Nuclear Unit Power Plant Syndicate,표준화원자력발전소기업연합,SNUPPS
3798,"Societe pour l"" Industrie Atomique",원자력산업협회 (프랑스),SOCIA
3799,significant operating experience report,중요운전경험보고서,SOER
3800,"Societe Francaise d""Etudes et de Realisations Nucleaires",회사명 (프랑스),SOFRATOME
3801,shearing off-gas,전단오프가스,SOG
3802,reference material,"표준물질, 참조사료",RM
3803,magnetic Reynolds number,자기레이놀즈수,Rm
3804,reactivity monitoring and alarm system,반응도 감시 및 경보계통,RMAAS
3805,reactor monitoring and control,원자로 감시 및 제어,RM&C
3806,reactor manual control system,원자로 수동조작계통,RMCS
3807,reactivity measurement facility,반응도측정시설,RMF
3808,radiation monitoring system,방사선감시계통,RMS
3809,"Sumitomo Atomic Energy Industries, Ltd.",주우원자력공사㈜ (일본),SAEI
3810,specified acceptable fuel design limit,허용핵연료설계제한치,SAFEL
3811,Swedish Atomic Fourm,스웨덴원자력산업회의,SAFO
3812,Sodium Advanced Fast Reactor,"나트륨냉각 신형고속로 (Rockwell사제 고유안전로, 미국)",SAFR
3813,Standing Advisory Group on Safeguards Implementation,안전보장조치이행자문단 (IAEA 사무총장의 자문기구),SAGSI
3814,Standing Advisory Group for the Safe Transport of Radioactive Material,방사성물질안전수송 상설자문위원회 (IAEA),SAGSTRAM
3815,safety analysis input data,안전분석 입력자료,SAID
3816,significant event report,중요사고정보서,SER
3817,State Emergency Response Commission,각주 비상대책위원회 (미국),SERC
3818,Societe Europeenne pour la Promotion des Systemes de Reacteurs a neutrons Rapides,"유럽고속로추진협의회 공동회사 (프랑스, 독일, 이탈리아, 벨기에, 네덜란드)",SERENA
3819,Sandia Engineering Reactor Facility,샌디아공학원자로시설 (미국),SERF
3820,Solar Energy Research Institute,태양에너지연구소 (미국),SERI
3821,Site and Environmental Study,부지 및 환경연구,SES
3822,safety evaluation supplement,안전성평가 보완/보충자료,SE Supp
3823,Societe Generale de Reacteurs et de Central Atomique,소젤카원자력그룹 (프랑스),SOGERCA
3824,Safe Operation of KANUPP,카라치원전의 안전운전프로젝트 (파키스탄),SOK
3825,shift operations manager,교대발전과장,SOM
3826,Simulation of Naturally Arrested Thermal Atteck-In Vessel,OECD-NEA의 원자력시설에 대한 실증연구프로젝트,SONATA-IV
3827,State Office for Nuclear Safety,연방 원자력안전청 (체코),SONS
3828,standard operating procedures,표준운전절차서,SOP
3829,Singificant Occuruence Report,중대사고보고서,SOR
3830,reactor makeup water system,일차보충계통,RMWS
3831,reactor makeup water storage tank,원자로보충수 저장탱크,RMWST
3832,radon,라돈 (원소기호),Rn
3833,ribonucleic acid,리보핵산,RNA
3834,Regional Nuclear Fuel Cycle Center,지역핵연료주기센터 (구상중),RNFCC
3835,reference nil-ductility transition temperature,표준 취성천이온도,RNTT
3836,reactor operator,"원자로운전원, 원자로운영자",RO
3837,surface-activated joining,표면 활성결합법,SAJ
3838,Saiberdorf Laboratory,IAEA의 분석실험연구소,SAL
3839,Safeguards Analytical Laboratory Evaluation,안전보장조치 해석실험평가,SALE
3840,Systematic Assessment of Licensee Performance,"발전소 실적평가보고서 (NRC, 미국)",SALP
3841,Strategic Arms Limitation Talks,전세기기 제한회담,SALT
3842,sampling system,시료채취계통,SAM
3843,small angle neutron scattering,예각중성자산란,SANS
3844,SNAP experimental test facility,스냅실험실시설,SETF
3845,slightly enriched uranium,저농축우라늄,SEU
3846,spontaneous fission,자발핵분제,SF
3847,spent fuel assembly,사용후 핵연료집합체/다발,SFA
3848,secondary flow control system,이차유량 제어계통,SFCS
3849,severe fuel damage,중대 핵연료손상/파손,SFD
3850,"Societe Francaise d""Energe Nucleaire",프랑스원자력학회 (=French Nuclear EnergySociety),SFEN
3851,Structural Overpressurization Test,구조과압시험,SOT
3852,solenoid-operated valve,선륜통 구동밸브,SOV
3853,Standardization Oversight Working Group,표준화관리작업반,SOWG
3854,special projects,특수사업,SP
3855,Standard Project Authorization Request,기술기준개발 승인요청서,SPAR
3856,State Power Corp.,"국가전력공사 (중국, 1997년 1월 전력공업부가 변경)",SPC
3857,self-powered detector,자기출력형 검출기,SPD
3858,Record of Decision,결정기록,ROD
3859,Rough Order of Magnitude,개략사업비,ROM
3860,Romanian Heavy Water Production Plant,루마니아중수생산공장,ROMAG
3861,record of purchase,구매기록,ROP
3862,Rig of Safety Assessment,경수로 냉각재상실사고 모의시험장치 (일본),ROSA
3863,State Russian Concern on Generation of Electric and Heating Energy on NPP,러시아원자력공사,Rosenergoatom
3864,remotely operated survey & inspection,원격조작검사,ROSI
3865,self-alarming dosimeter,자동의보선량계,SAO
3866,Severe Accident Policy,중대사고정책,SAP
3867,safety assessment principles,안전평가논리/원칙,SAPs
3868,safety analysis report,안전성분석보고서,SAR
3869,Swedish Atomic Research Council,스웨덴원자력연구협의회,SARC
3870,safety research experiment facility,안전연구 실험시설,SAREF
3871,severe accident sequence analysis,중대사고 역행분석,SASA
3872,System Functional Inspection,"계통기능검사팀 (NRC, 미국)",SFI
3873,Special Fissile Material,특수핵분열성 물질,SFM
3874,"spent fuel pit, spent fuel pool",사용후핵연료 저장조 (=SFSP),SFP
3875,spent fuel pit cooling system,사용후핵연료 저장조냉각계통,SFPCS
3876,Swedish Final Repository for Radioactive Waste,스웨덴 중 · 저준위 방사성폐기물 최종처분장,SFR
3877,steam feedwater rupture control system,증기공급수 과열통제시스템,SFRCS
3878,Spent Fuel Storage Act,"사용후핵연료 저장법 (1991년 제정, 미국)",SFSA
3879,Safety Parameter Display System,안전상태표시계통 (TMI 사고후 중앙제어실에 설치된 발전소안전상태의 일관감시기스템),SPDS
3880,solid particle erosion,고체미립자 부식 [터빈 날개의],SPE
3881,Single Photon Emission Computer Tomography,단광자방출 컴퓨터단층촬영장치,SPECT
3882,System for Prediction of Environmental Emergency Dose Information,비상시 방사능영향 예비시스템 (일본),SPEEDI
3883,Special Power Excursion Reactor Test,출력폭주시험 원자로 (미국),SPERT
3884,site population factor,부지입구계수,SPF
3885,sodium pruification loop,나트륨정제루프,SPL
3886,reference pressure,기준압력,RP
3887,rotating plug,회전플러그,R/P
3888,Risk and Performance Analysis panel,"위험 및 성과분석결과 (NWTRB, 미국)",RPAP
3889,reactor plant control system,원자력발전소 제어계통,RPCS
3890,Radiological Protection and Emergency Preparedness,"방사선방호 및 비상대비부 (INPO, 미국)",RP&EP
3891,resource planning and evaluation,자원계획 및 평가,RPE
3892,Radiation Protection Guide,방사선방호지침/기준 (미국),RPG
3893,systematic approach to training,조직적/체계적 접근훈련,SAT
3894,submerged arc welding,수중아크용접,SAW
3895,steam bypass system,주증기바이패스계통,SB
3896,small break accident,중소구경배관 파단사고,SBA
3897,station blackout event,발전소 정전사고,SBE
3898,standby gas treatment system,예비가스처리계통,SBGT
3899,Schnell-Bruter-Kernkraftwerksgesellschaft mbH,"고속증식로제조회사 (SNR-300소유, 독일)",SBK
3900,spent fuel storage pool,사용후핵연료 저장조 (=SFP),SFSP
3901,Structural Features Test Facility,구조결함 시험시설,SFTF
3902,safeguards,안전보장조치 (IAEA),SG
3903,steam generator,증기발생기,"SG, S/G"
3904,steam generator blowdown system,증기발생기 인출계통,SGBDS
3905,SNAP generalized critical facility,스냅이반임게시설,SGCF
3906,"Steam-Generating, Heavy-Water-Moderated Reactor",증기발생 중수감속 원자로,SGHR
3907,Small Power Producers,소규모발전사업자,SPPs
3908,Sandia pulsed reactor,샌디아진동원자로 (미국),SPR
3909,Sandia Pulsed Reactor Facility,샌디아진동원자로시설 (미국),SPRF
3910,Secretariat Etat Charge de la Prevention des Risques Technologiques et Naturels Majeurs,기술리스크 · 자연재해방호청 (프랑스),SPRTNM
3911,secondary protection system,이차계통 방호시스템,SPS
3912,Standard Preliminary Safety Analysis Report,표준예비 안전성분석보고서,SPSAR
3913,shield plug/support cylinder,차폐플러그/지지실린더,SP/SC
3914,rod position indicator,제어봉위치 지표기,RPI
3915,Radiation Protection Institute of Ireland,아일랜드방사선방호연구소,RPII
3916,rod position information system,제어봉위치 지표계통,RPIS
3917,adiation protection manager,방사선방호장부,RPM
3918,Registered Professional Nuclear Enginer,등록원자력기술자,RPNE
3919,recirculation pipe replacement,재순환파이프 교체작업,RPR
3920,reactor protection system,원자로보호계통,RPS
3921,small break LOCA,중소구경 배관파단 냉각재 상실사고,SBLOCA
3922,standby liquid control system,붕산수 주입제어계통,SBLS
3923,station blackout event,발전소 정전사고,SBO
3924,Soviet Breeder Reactor,옛 소련증식로,SBR
3925,Simplified Boiling Water Reactor,"단순화 비등수형 경수로 (GE, 미국)",SBWR
3926,sample cooling system,시료냉각계통,SC
3927,Schmidt number,슈미트수,Sc
3928,Steam-Generating Heavy-Water Reactor,증기발생 중수[원자]로 (영국),SGHWR
3929,"Schweizerische Gesellschaft der Kernfachleute (Swiss, Nuclear Society)",스위스원자력학회,SGK
3930,small gas loop,소형 가스루프,SGL
3931,Societe Generale pour les Technique Nouvelles,"회사명 (COGEMA 자회사, 프랑스)",SGN
3932,Sodium Graphite Reactor,나트륨흑연 원자로,SGR
3933,Steam Generator Replacement Group,증기발생기 교체그룹,SGRG
3934,steam generator replacement project,증기발생기 교체계획,SGRP
3935,shield plug storage station,차폐플러그저장소,SPSS
3936,special purpose tests,특수목적시험,SPT
3937,sodium-pump test facility,나트륨펌프 시험시설,SPTF
3938,Simplified Pressurized Water Reactor,단순화 가압수형 경수로,SPWR
3939,Super Phoenix,"수퍼피닉스 고속증식실증로 (124만 kW, 프랑스)",SPX
3940,significant quantity,핵물질계량관리 유의량,SQ
3941,Structured Query Language,구조적 질문언어 (데이터베이스언어의 일종),SQL
3942,Reactor for Physical and Technical Research,물리기술연구소 (러시아),RPT
3943,reactor pressure vessel,원자로압력용기,RPV
3944,reactor pressure vessel level,원자로압력용기 레벨,RPVL
3945,reliability and quality assurance,신뢰도 및 품질보증,R&QA
3946,receiving report,인수보고서,RR
3947,Radiation Tesearch Associates,방사선연구협회 (미국),RRA
3948,regulating rod drive,미조정 제어봉구동장치,RRD
3949,Utility Nuclear Power Oversight Committee,전력회사원자력감시위원회 (미국),UNPOC
3950,Ukrainian Nuclear Society,우크라이나원자력학회,UNS
3951,United Natins Scientific Committee on the Effects of Atomic Radiation,UN 방사선영향과학위원회,UNSCEAR
3952,uranium dioxide,이산화우라늄,UO2
3953,uranium trioxide,이산화우라늄,UO3
3954,uranium ore concentrate,우라늄정광,UOC
3955,ultimate pressure,극한파괴압력,UP
3956,Westinghouse Electric Corp.,회사명 (미국) (=W),WH
3957,Watt-hour,와트시 (일의 단위),Wh
3958,World Health Organization,세계보건기구 (UN),WHO
3959,waste holdup tank,폐액저장탱크,WHT
3960,Women Interested in Nuclear,원자로을 이해하는 여성모임 (한국),WIIN
3961,why in my vackyard,"""왜 내 뒷마당인가""하는 기피현상",WIMBY
3962,Women in Nuclear,유럽의 친원자력여성단체명,WIN
3963,Turkey Atomic Energy Authority,터키원자력공사,TAEA
3964,Thailand Atomic Energy Connission for Peace,태국원자력위원회,TAEC
3965,Turkiye Atomic Enerjisi Kurumu (=Turkey Atomic Energy Institute),터키원자력연구소,TAEK
3966,Tokyo Atomic Industrial Consortium,동경원자력산업컨소시엄 (일본),TAIC
3967,Taiwan Power Co.,태만전력공사 (=TPC),Taipower
3968,Technologies for Advanced Lokomotion Systems,EC의 프로젝트명,TALOS
3969,totally automated office,완전자동분석기 프로그램,TAO
3970,test pressure,시험압력,TP
3971,Taiwan Power Co.,태만전력공사 (=Taipower),TPC
3972,TBN plant closed cooling water system,이차측폐쇄 냉각수계통,TPCCWS
3973,thermal performance indicator,열효율지표,TPI
3974,thermal power monitor,열출력감시기,TPM
3975,TBN plant open cooling water system,이차측개방 냉각수계통,TPOCWS
3976,transuranium processing plant,초우라늄원소 처리공장,TPP
3977,upper plenum injection,상부 공간안전주입,UPI
3978,unidentified process loss,원인불명 공정손실,UPL
3979,uranium production reactor,우라늄장전 플루토늄생산 원자로,UPR
3980,Upper Plenum Test Facility,Usine 플루토늄공장 (독일),UPTF
3981,Utility Requirement,설계요건,UR
3982,University of Rochester Atomic Energy Project,로체스터대학 원자력계획 (미국),URAEP
3983,Uran-Isotopentrennungsgesellschaft mbH,"농축회사명 (독일, 영국, 네덜란드 합작사업)",URANIT
3984,Waste Isolation Pilot Plant,폐기물격리 파일럿플랜트 (미국),WIPP
3985,World Information Service on Energy,세계에너지정보서비스 (프랑스),WISE
3986,week,주 (시간의 단위),wk
3987,Wirtschaftverband Kernbrennstoff Kreislauf e.V.,핵연료주기무역협회 (독일),WKK
3988,working level,작업수준,WL
3989,working level month,작업수준월 (라돈의 쬐임량 단위),WLM
3990,Western Mining Corporation Ltd.,우라늄회사명 (오스트레일리아),WMC
3991,thermal analyzer program,열중성자분석기 프로그램,TAP
3992,Tarapur Atomic Power Station,타라푸르원자력발전소 (인도),TAPS
3993,technical assistance request,기술지원요구,TAR
3994,Tokai Advanced Safeguards Technology Exercise,동해재처리공장에서의 안전보장조치기술개발 공동연구 (일본),TASTEX
3995,turbine building,터빈건물,"TB, T/B"
3996,biological half-life,생물학적 반감기 (=T1/2R),Tb
3997,tributyl phosphate,인산트리부틸[재처리용매의 용제],TBP
3998,two-phase flow test facility,소형 정상이상유 시험장치,TPTF
3999,Tokamak Physics Experiment,토카막 물리실험시설 (미국),TPX
4000,training and qualification,훈련 및 자격,TQ
4001,test and reaearch reactor,시험연구로,TR
4002,tubular reactor assembly,관형 원자로장치,TRA
4003,transient reactor analysis code,과도출력 원자로해석코드,TRAC
4004,Transportation-by-Sea Verification,해상수송 원격감시시스템 (일본),TRANSEAVER
4005,Utility Requirements Document,"사업자규제요건 (NRC, 미국)",URD
4006,Uranium Resources Development Committee of Japan,우라늄자원확보대첵위원회 (일본),URDC
4007,URENCO/CENTEC,"우렌코사 (독일, 명국, 네덜란드의 농축합작회사)",URENCO
4008,United Reprocessors GmbH,영 · 불 · 독 · 합작 공동재처리회사 (=UNIREP),URG
4009,Underground Tesearch Laboratory,지하연구소 (캐나다),URL
4010,Universal Reporting System,전면보고제도,URS
4011,Utility Service [Enrichment Contract],농축규약 (미국),US
4012,Western Massachusetts Electric Co.,전력회사명 (미국),WME
4013,World Meteorological Organization,세계기상기구 (UN),WMO
4014,World Nuclear Association,"세계원자력협회 (영국, UI가 2001년 5월 변경)",WNA
4015,World Nuclear Fuel Market,세계핵연료시장,WNFM
4016,Whiteshell Nuclear Research Establishment,화이트쉘원자력연구소 (캐나다),WNRE
4017,Western New York Nuclear Research Center Reactor,웨스턴뉴욕원자력연구센터 원자로 (미국),WNYTNRC
4018,write-off,말소,W/O
4019,tritium breeding ratio,트리튬증식비,TBR
4020,turbine bypass valve,터빈 파이패스밸브,TBV
4021,thermocouple,열전대,"TC, T/C"
4022,Technical Cooperation Agreement,기술협력협정,TCA
4023,turbine Building closed cooling water system,터빈건물 폐쇄냉각수계통 (=TCW),TCCW
4024,trillion cubic feet,1012입방피트,TCF
4025,thermocouple/lead detector,열전대/납 (선) 검출기,TC/LD
4026,Transport Safety Standards Advisory Committee,수송안전기준자문위원회 (IAEA),TRANSSAG
4027,Technical Review Committee,기술검토위원회(IAEA),TRC
4028,Technical Research Centre of Finland,핀란드기술연구센터,TRCF
4029,Tokai Radiation Chemistry Research Establishment,"동해방사화학연구소 (JAERI, 일본)",TRCRE
4030,transient reactor test,과도출력 노시험 (미국),TREAT
4031,Tokai Reprocessing Facility,"동해재처리공장 (PNC, 일본)",TRF
4032,technical repair guide,EPRI의 기술보수지침 (미국),TRG
4033,updated safety analysis report,최신안전성분석보고서,USAR
4034,United States Code,연방규격 (미국),USC
4035,Utility Service Contract,DOE의 신농축규약방식 (미국),US Contract
4036,Ukrainian State Committee for the Supervision of Nuclear Power Safety,우크라이나원자력발전감독위원회,USCSNPS
4037,U.S. Department of Health & Human Services,미국 보건후생성,USDHHS
4038,United States Energy Association,미국에너지협회,USEA
4039,United States Enrichment Corp.,미국농축공사,USEC
4040,Savannah River Site,사바나리버부지 (미국),SRS
4041,spent resin storage tank,사용후수지 저장탱크,SRST
4042,steam rising unit,증기발생기【Magnox 로 】,SRU
4043,safety relief valve,"안전방출밸브, 안전보호밸브","SRV, S/RV"
4044,safety relief valve survey system,안전방출밸브 조사시스템,SRVS
4045,service water,공급수,SRW
4046,sampling system,시료채취계통,SS
4047,Technology Center for Nuclear Society,"원자력제어기술센터 (KAERI 부설기관, 한국)",TCNC
4048,Taiwan Chunghwa Nuclear Society,태만원자력학회,TCNS
4049,temperature control valve,온도조절밸브,TCV
4050,turbine building closed cooling water system,터빈건물 폐쇄냉각수게통 (=TCCW),TCW
4051,theoretical density,이론밀도,TD
4052,doubling time,배증시간 (증식시간),TD
4053,transmission & distribution system,송 · 배전계통,T&D
4054,temperature-removable instrument assembly,열제거 계측장치,TRIA
4055,"Training, Research, Isotope production, General Atomic","트리가형 원자로, 훈련 · 연구 · 동위원소생산 원자로 (미국)",TRIGA
4056,tri-isotropic,삼중피복,TRISO
4057,Tri-University Meson Facility,삼대학공동 중간자시설 (캐나다),TRIUMF
4058,transmission resonance model,투과공명모델,TRM
4059,Taiwan Radiation Monitoring Centre,태만방사선모니터링센터,TRMC
4060,Technical Record Office,기술기록사무국 (영국),TRO
4061,UNIPEDE Significant Event Reporting System,원자력발전정보교환시스템,USERS
4062,United States Geological Survey,미국지질조사소,USGS
4063,US Institute of Peace,미국평화연구소,USIP
4064,United States Nuclear Data Committee,미국핵자료위원회,USNDC
4065,United States Nuclear Ragulatory Commission,미국원자력(핵)규제위원회,USNRC
4066,uranium solid solution phase,고체우라늄 용해상,USS
4067,"ultrasonic test (=ultrasonic examinatin, ultrasonic inspection)",초음파탐상검사/시험,UT
4068,State System of Accounting for and Countrol of Nuclear Material,핵물질 계량관리시스템,SSAC
4069,standard safety analysis report,"표준 안전성분석보고서 (NRC, 미국)",SSAR
4070,station service air system,소내급기계통,SSAS
4071,Superconductive Super Colider,초대형 입자가속기,SSC
4072,spherical steel containment vessel,강철제 구형격납용기,SSCV
4073,solid state detector,반도체검출기,SSD
4074,safe shutdown earthquake,안저정지지진,SSE
4075,turbine-driven auxiliary feed water pump,터빈구동 보조급수펌프,TDAFP
4076,thermal diffusion coefficient,열확산계수,TDC
4077,test design description,시험설계명세,TDD
4078,turbine-driven feed water pump,터빈구동 급수펌프,TDFWP
4079,total differential head,총수두차,TDH
4080,time division nultiplex,시분할멀티플렉스,TDM
4081,technical document management system,기술문서 관리시스템,TDMS
4082,Tokai Reprocessing Plant,"동해재처리공장 (PNC, 일본)",TRP
4083,Thailand research reactor,태국연구로,TRR
4084,"[National Organization of] Test, Research and Training Reactors",국립원자로시험 · 연구 · 훈련기관 (미국),TRTR
4085,"transuranics, transuranium elements",초우라늄원소,TRU
4086,test specification,시험시방[서],TS
4087,tube support assemblies,튜브지원장치,TSA
4088,test shipping cask,시험선적용 캐스크,TSC
4089,ultrasonic test machine,초음파탐상장치,UT machine
4090,Unit Tenaga Nuklear (=Nuclear Energy Agency),원자력청 (말레이시아),UTN
4091,University of Teheran Research Reactor,테헤란대학 연구용원자로 (이란),UTRR
4092,Uranerz USA Inc.,(Cameco사의 자회사),UUS
4093,University of Virginia Reactor,버지니아대학 원자로 (미국),UVR
4094,Utility Nuclear Waste and Transportation Program,전력회사의 원자력폐기물 수송계획,UWASTE
4095,University of Wyoming Research Reactor,와이오밍대학 연구용원자로 (미국),UWRR
4096,servece storage facility,서비스부품저장시설,SSF
4097,site specific field engineering,부지특성 현장설계,SSFE
4098,steady-state irradiation,정상 조사,SSI
4099,Strahlenschutz-Kommission Radiation Protection Commission,방사선방호위원회(독일),SSK
4100,SS (source and special) material,SS물질 (=SS),SSM
4101,stategic special nuclear materials,전세적 특수핵물질,SSNM
4102,small-size nuclear power plant,소형 원자력발전소,SSNPP
4103,technical data report,기술자료보고[서],TDR
4104,turbine-driven feed water pump,터빈구동 급수펌프,TDRFP
4105,thermal expansion load,열팽창부하,TE
4106,thermoelectric,열전기[의],T/E
4107,training & education,교육훈련,T&E
4108,Turkiye Elektrik Uretim Veiletion A.S. (=Turkish Electricity Generation & Transmission Corp.),터키발 · 송전공사 (TEK가 TEAS와 TEDAS로 분리됨),TEAS
4109,total estimated cost,합계추정비용,TEC
4110,"treatment, storage, and disposal facilities",처리 · 저장 · 처분시설,TSDF
4111,tower shielding facility,타워차폐시설,TSF
